host, subject, issuer, notBefore, notAfter, basicConstraints, sha1Fingerprint
"www.eng.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.ens.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.ens.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.ens.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.es.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.es.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.es.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.fr.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.fr.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.fr.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.function.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.function.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.function.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.heraldy.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.heraldy.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.heraldy.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.kids.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.kids.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.kids.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.letters.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.letters.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.letters.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.lkg.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.lkg.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.lkg.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.pda.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.pda.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.pda.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.recrut.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.recrut.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.recrut.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.special.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.special.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.special.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.structure.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.structure.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.structure.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.syria.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.syria.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.syria.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.veteran.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.veteran.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.veteran.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.wap.mil.ru","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.wap.mil.ru","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.wap.mil.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"www.xn--80ahclcogc6ci4h.xn--90anlfbebar6i.xn--p1ai","CN=*.mil.ru","CN=*.mil.ru","Mar 16 02:00:07 2022 GMT","Apr 17 02:00:06 2023 GMT","CA:FALSE","3F:FC:76:70:8F:C1:CA:0E:F5:BD:37:99:AC:F2:B5:7D:E0:E9:2F:8D"
"www.xn--80ahclcogc6ci4h.xn--90anlfbebar6i.xn--p1ai","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","CN=AlphaSSL CA - SHA256 - G2; O=GlobalSign nv-sa; C=BE","Feb 20 10:00:00 2014 GMT","Feb 20 10:00:00 2024 GMT","CA:TRUE, pathlen:0 critical","4C:27:43:17:17:56:5A:3A:07:F3:E6:D0:03:2C:42:58:94:9C:F9:EC"
"www.xn--80ahclcogc6ci4h.xn--90anlfbebar6i.xn--p1ai","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"xn--90anlfbebar6i.xn--p1ai","CN=xn--90anlfbebar6i.xn--p1ai","CN=R3; O=Let's Encrypt; C=US","Mar 11 14:45:31 2022 GMT","Jun  9 14:45:30 2022 GMT","CA:FALSE critical","2C:B8:15:4D:50:2C:D1:5C:87:EE:A2:DA:32:35:CA:6C:83:B2:07:9A"
"xn--90anlfbebar6i.xn--p1ai","CN=R3; O=Let's Encrypt; C=US","CN=ISRG Root X1; O=Internet Security Research Group; C=US","Sep  4 00:00:00 2020 GMT","Sep 15 16:00:00 2025 GMT","CA:TRUE, pathlen:0 critical","A0:53:37:5B:FE:84:E8:B7:48:78:2C:7C:EE:15:82:7A:6A:F5:A4:05"
"xn--90anlfbebar6i.xn--p1ai","CN=ISRG Root X1; O=Internet Security Research Group; C=US","CN=DST Root CA X3; O=Digital Signature Trust Co.","Jan 20 19:14:03 2021 GMT","Sep 30 18:14:03 2024 GMT","CA:TRUE critical","93:3C:6D:DE:E9:5C:9C:41:A4:0F:9F:50:49:3D:82:BE:03:AD:87:BF"
"energotransbank.com","CN=energotransbank.com","CN=R3; O=Let's Encrypt; C=US","Mar  8 18:42:46 2022 GMT","Jun  6 18:42:45 2022 GMT","CA:FALSE critical","E3:23:DB:EE:D7:66:51:24:45:0A:87:A7:86:4B:86:66:4B:30:88:30"
"energotransbank.com","CN=R3; O=Let's Encrypt; C=US","CN=ISRG Root X1; O=Internet Security Research Group; C=US","Sep  4 00:00:00 2020 GMT","Sep 15 16:00:00 2025 GMT","CA:TRUE, pathlen:0 critical","A0:53:37:5B:FE:84:E8:B7:48:78:2C:7C:EE:15:82:7A:6A:F5:A4:05"
"energotransbank.com","CN=ISRG Root X1; O=Internet Security Research Group; C=US","CN=DST Root CA X3; O=Digital Signature Trust Co.","Jan 20 19:14:03 2021 GMT","Sep 30 18:14:03 2024 GMT","CA:TRUE critical","93:3C:6D:DE:E9:5C:9C:41:A4:0F:9F:50:49:3D:82:BE:03:AD:87:BF"
"energotransbank.com","CN=energotransbank.com","CN=R3; O=Let's Encrypt; C=US","Mar  8 18:42:46 2022 GMT","Jun  6 18:42:45 2022 GMT","CA:FALSE critical","E3:23:DB:EE:D7:66:51:24:45:0A:87:A7:86:4B:86:66:4B:30:88:30"
"energotransbank.com","CN=R3; O=Let's Encrypt; C=US","CN=ISRG Root X1; O=Internet Security Research Group; C=US","Sep  4 00:00:00 2020 GMT","Sep 15 16:00:00 2025 GMT","CA:TRUE, pathlen:0 critical","A0:53:37:5B:FE:84:E8:B7:48:78:2C:7C:EE:15:82:7A:6A:F5:A4:05"
"energotransbank.com","CN=ISRG Root X1; O=Internet Security Research Group; C=US","CN=DST Root CA X3; O=Digital Signature Trust Co.","Jan 20 19:14:03 2021 GMT","Sep 30 18:14:03 2024 GMT","CA:TRUE critical","93:3C:6D:DE:E9:5C:9C:41:A4:0F:9F:50:49:3D:82:BE:03:AD:87:BF"
"mydss.gazprombank.ru","CN=mydss.gazprombank.ru; O=Gazprombank Joint Stock Company; L=Moscow; C=RU","CN=mydss.gazprombank.ru; O=Gazprombank Joint Stock Company; L=Moscow; C=RU","Apr  7 00:00:00 2020 GMT","Apr 12 12:00:00 2022 GMT","CA:FALSE critical","BD:09:2A:33:29:60:11:64:8C:41:FB:64:ED:34:9A:96:52:83:31:ED"
"mydss.gazprombank.ru","CN=Thawte RSA CA 2018; OU=www.digicert.com; O=DigiCert Inc; C=US","CN=Thawte RSA CA 2018; OU=www.digicert.com; O=DigiCert Inc; C=US","Nov  6 12:23:52 2017 GMT","Nov  6 12:23:52 2027 GMT","CA:TRUE, pathlen:0 critical","4D:EE:A7:06:0D:80:BA:BF:16:43:B4:E0:F0:10:4C:82:99:50:75:B7"
"new.smponbank.ru","CN=new.smponbank.ru; O=Bank Severny Morskoy Put JSC; street=Sadovnicheskaya street, 71, building 11; L=Moscow; ST=Moscow; C=RU; jurisdictionST=Moscow; jurisdictionC=RU; serialNumber=1097711000078; businessCategory=Private Organization","CN=new.smponbank.ru; O=Bank Severny Morskoy Put JSC; street=Sadovnicheskaya street, 71, building 11; L=Moscow; ST=Moscow; C=RU; jurisdictionST=Moscow; jurisdictionC=RU; serialNumber=1097711000078; businessCategory=Private Organization","Jun 24 08:16:10 2021 GMT","Jul 26 08:16:10 2022 GMT","CA:FALSE","DC:C7:8B:D0:96:7D:63:E4:40:2D:43:A8:B6:F3:1B:A5:F1:BD:98:20"
"new.smponbank.ru","CN=GlobalSign Extended Validation CA - SHA256 - G3; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Extended Validation CA - SHA256 - G3; O=GlobalSign nv-sa; C=BE","Sep 21 00:00:00 2016 GMT","Sep 21 00:00:00 2026 GMT","CA:TRUE, pathlen:0 critical","60:23:19:2F:E7:B5:9D:27:89:13:0A:9F:E4:09:4F:9B:55:70:D4:A2"
"new.smponbank.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R3","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R3","Sep 19 00:00:00 2018 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","0B:BF:AB:97:05:95:95:E8:D1:EC:48:E8:9E:B8:65:7C:0E:5A:AE:71"
"new.smponbank.ru","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","CN=GlobalSign Root CA; OU=Root CA; O=GlobalSign nv-sa; C=BE","Sep  1 12:00:00 1998 GMT","Jan 28 12:00:00 2028 GMT","CA:TRUE critical","B1:BC:96:8B:D4:F4:9D:62:2A:A8:9A:81:F2:15:01:52:A4:1D:82:9C"
"tencar.ru","CN=tencar.ru","CN=R3; O=Let's Encrypt; C=US","Mar  6 02:07:17 2022 GMT","Jun  4 02:07:16 2022 GMT","CA:FALSE critical","00:D5:41:3D:36:FE:0E:8A:AD:95:19:6C:06:AF:5D:B1:BA:17:0E:09"
"tencar.ru","CN=R3; O=Let's Encrypt; C=US","CN=ISRG Root X1; O=Internet Security Research Group; C=US","Sep  4 00:00:00 2020 GMT","Sep 15 16:00:00 2025 GMT","CA:TRUE, pathlen:0 critical","A0:53:37:5B:FE:84:E8:B7:48:78:2C:7C:EE:15:82:7A:6A:F5:A4:05"
"tencar.ru","CN=ISRG Root X1; O=Internet Security Research Group; C=US","CN=DST Root CA X3; O=Digital Signature Trust Co.","Jan 20 19:14:03 2021 GMT","Sep 30 18:14:03 2024 GMT","CA:TRUE critical","93:3C:6D:DE:E9:5C:9C:41:A4:0F:9F:50:49:3D:82:BE:03:AD:87:BF"
"www.tencar.ru","CN=tencar.ru","CN=R3; O=Let's Encrypt; C=US","Mar  6 02:07:17 2022 GMT","Jun  4 02:07:16 2022 GMT","CA:FALSE critical","00:D5:41:3D:36:FE:0E:8A:AD:95:19:6C:06:AF:5D:B1:BA:17:0E:09"
"www.tencar.ru","CN=R3; O=Let's Encrypt; C=US","CN=ISRG Root X1; O=Internet Security Research Group; C=US","Sep  4 00:00:00 2020 GMT","Sep 15 16:00:00 2025 GMT","CA:TRUE, pathlen:0 critical","A0:53:37:5B:FE:84:E8:B7:48:78:2C:7C:EE:15:82:7A:6A:F5:A4:05"
"www.tencar.ru","CN=ISRG Root X1; O=Internet Security Research Group; C=US","CN=DST Root CA X3; O=Digital Signature Trust Co.","Jan 20 19:14:03 2021 GMT","Sep 30 18:14:03 2024 GMT","CA:TRUE critical","93:3C:6D:DE:E9:5C:9C:41:A4:0F:9F:50:49:3D:82:BE:03:AD:87:BF"
"open.ru","CN=open.ru","CN=open.ru","Mar  4 14:37:19 2022 GMT","Apr  5 14:37:18 2023 GMT","CA:FALSE","D1:4F:C3:9A:42:B3:E4:E0:1B:41:FC:CB:F4:C4:23:BF:19:26:92:44"
"open.ru","CN=GlobalSign GCC R3 DV TLS CA 2020; O=GlobalSign nv-sa; C=BE","CN=GlobalSign GCC R3 DV TLS CA 2020; O=GlobalSign nv-sa; C=BE","Jul 28 00:00:00 2020 GMT","Mar 18 00:00:00 2029 GMT","CA:TRUE, pathlen:0 critical","1C:61:0A:0A:87:D4:92:F4:83:22:C2:AF:D3:BE:9B:6A:D3:6B:6B:EE"
"open.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R3","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R3","Mar 18 10:00:00 2009 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","D6:9B:56:11:48:F0:1C:77:C5:45:78:C1:09:26:DF:5B:85:69:76:AD"
"open.ru","CN=open.ru","CN=open.ru","Mar  4 14:37:19 2022 GMT","Apr  5 14:37:18 2023 GMT","CA:FALSE","D1:4F:C3:9A:42:B3:E4:E0:1B:41:FC:CB:F4:C4:23:BF:19:26:92:44"
"open.ru","CN=GlobalSign GCC R3 DV TLS CA 2020; O=GlobalSign nv-sa; C=BE","CN=GlobalSign GCC R3 DV TLS CA 2020; O=GlobalSign nv-sa; C=BE","Jul 28 00:00:00 2020 GMT","Mar 18 00:00:00 2029 GMT","CA:TRUE, pathlen:0 critical","1C:61:0A:0A:87:D4:92:F4:83:22:C2:AF:D3:BE:9B:6A:D3:6B:6B:EE"
"open.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R3","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R3","Mar 18 10:00:00 2009 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","D6:9B:56:11:48:F0:1C:77:C5:45:78:C1:09:26:DF:5B:85:69:76:AD"
"xn--80aa2abfodnqc1e7a6c.xn--80asehdb","CN=www.xn--80aa2abfodnqc1e7a6c.xn--80asehdb","CN=www.xn--80aa2abfodnqc1e7a6c.xn--80asehdb","Sep  5 15:33:14 2021 GMT","Oct  7 15:33:14 2022 GMT","CA:FALSE","A7:DF:CB:29:90:FA:27:BE:17:5A:87:2F:08:6C:A7:0C:01:EC:DF:CB"
